uid,hotkey,molecule_name,url_path,smiles,target_score,antitarget_score,weighted_diff_score,block,stake,order_in_block,final_score
52,5G6UfnJE1TyUH7UC9XHFadGb1rvWeUGYnEaqG7N6Sb5Rmdbh,6238340A99D29463_F179C23AA559954C_6039_UN,commander-hawk/68/main/f053acf584bbc20a9be1.txt,COC1=C(C=CC=C1OCC2=NC(=NO2)C3=NN=C(OC)C=C3)B(O)O,7.660374641418457,7.1198601722717285,2.3204795122146606,5324067,0.0,0,2.3204795122146606
178,5HT3csH4eCgVzjRaEr8vU5wVSHKdSfjdKauaGRUSgRVg4YWT,6238340A99D29463_F179C23AA559954C_6039_UN,LLystrblu/sn68/main/d8a8de4f17c528d60c4d.txt,COC1=C(C=CC=C1OCC2=NC(=NO2)C3=NN=C(OC)C=C3)B(O)O,7.660375595092773,7.119861483573914,2.3204794824123383,5324253,0.0,0,2.3204794824123383
177,5E9nFrwtdg621BEGv7WAwHpF9jtng2SkYbgvhdWK8gU6HDaH,6238340A99D29463_F179C23AA559954C_6039_UN,LLystrblu/sn68/main/af5d65b4d8c00f12aa4a.txt,COC1=C(C=CC=C1OCC2=NC(=NO2)C3=NN=C(OC)C=C3)B(O)O,7.660375595092773,7.119861483573914,2.3204794824123383,5324254,0.0,0,2.3204794824123383
252,5F45x7C99GPfTRCm6Daka5iBEfGFA6zpY1WnAXbjeUsw5rnk,6238340A99D29463_F179C23AA559954C_6039_UN,LLystrblu/sn68/main/a8a5a6f9479d87fe968a.txt,COC1=C(C=CC=C1OCC2=NC(=NO2)C3=NN=C(OC)C=C3)B(O)O,7.660375595092773,7.119861483573914,2.3204794824123383,5324257,0.0,0,2.3204794824123383
86,5GRVB14tshddbVfrujvA8SR9BgeVNjBXMFN5t8GrN7sGBvv3,6238340A99D29463_F179C23AA559954C_6039_UN,LLystrblu/sn68/main/a1817de94aa40967024c.txt,COC1=C(C=CC=C1OCC2=NC(=NO2)C3=NN=C(OC)C=C3)B(O)O,7.660374641418457,7.1198601722717285,2.3204795122146606,5324251,0.0,1,2.3194795122146608
164,5GvUBBGTuQ3iRwU7YiyemoqgQSU8C2ucEwGENF3nzhyoRM8i,DD5DF857516D33E0_37299D6EB9FA317F_6031_UN,tellorian/sn68_submit/main/fccb8755daeb3f1a8215.txt,CCOC1(CC(C)(C1)C(=O)OCCOCCOCCOCC#C)OCC,6.990030288696289,6.229766488075256,2.317705422639847,5324093,148.0108184814453,0,2.317705422639847
179,5C7LALoU5UdJT8U8g6xXMNLPzMhea6oEy1GjfcgxddpFLwTp,DD5DF857516D33E0_37299D6EB9FA317F_6031_UN,LLystrblu/sn68/main/4dc064b946b98b2bb693.txt,CCOC1(CC(C)(C1)C(=O)OCCOCCOCCOCC#C)OCC,6.990030288696289,6.2297669649124146,2.317705065011978,5324316,0.0,0,2.317705065011978
85,5EWYUt7fy2rjaGyK6mtZ6pnHBepJi69ss1jEURUaxu3LzYRg,32331A617AEB3007_F4B78CD37927A473_6035_UN,LLystrblu/sn68/main/7d225f21dbe123ff3c8e.txt,CCOC(=O)C(C)(CCCCCOC1=NC(=C(C)N=N1)C)C(=O)OCC,6.889988422393799,6.106942892074585,2.30978125333786,5324143,0.0,0,2.30978125333786
181,5C5irJHWgP9ZkkYxaG5KmtP42Mb6sX4Y5i5kgETzyvM3kmRn,DCBE35AEF2AA28BE_2188F32798C3CB17_6031_UN,LLystrblu/sn68/main/3f9761f89972fb0579cf.txt,CCOC(=O)C1(CC(=O)OCC(C(OCC)=O)(CC)CC)CCOCC1,6.703760147094727,5.869616866111755,2.30154749751091,5324244,148.0108184814453,0,2.30154749751091
87,5H1ShoiMBfMozEV375vxdgVt5vkGvQix65QyJcFigrm5H756,DCBE35AEF2AA28BE_2188F32798C3CB17_6031_UN,LLystrblu/sn68/main/a46280c2f366dd5979c7.txt,CCOC(=O)C1(CC(=O)OCC(C(OCC)=O)(CC)CC)CCOCC1,6.703760623931885,5.869617581367493,2.3015474379062653,5324247,0.0,0,2.3015474379062653
182,5GEQjwD1QfbPVGhz7prKVu7xfFPjiNtB3TmRo42a5w56ot8S,12479FD491092036_71923E0D0C13484F_6029_UN,LLystrblu/sn68/main/f2db34492a07febaea13.txt,CC1=NOC2=C1C=C(C=N2)[S](=O)(=O)N[S](C3=C(C)SC(=C3)B(O)O)(=O)=O,7.664464950561523,7.171675086021423,2.285708636045456,5324221,0.0,0,2.285708636045456
111,5Hmp5bojJyMrirD7xiSJttDS4GiTooffa44voBagGQFf3vYF,46DDFB757C0CDE60_AFB86F5E0CAD11E8_6031_UN,lovespaghetti/sn68/main/e4a7a17dfdf6a2ca3194.txt,CCOC1(CC(C)(C1)C(=O)OCCCCCCCCCCCC)OCC,6.739162445068359,5.9656747579574585,2.2649063766002655,5324156,0.0,0,2.2649063766002655
